from_id,to_id,travel_time
48061629,1,83.0
48061629,2,88.0
48061629,3,
48061629,4,69.0
48061630,0,74.0
48061630,1,42.0
48061630,2,90.0
48061630,3,90.0
48061630,4,69.0
48061631,0,63.0
48061631,1,33.0
48061631,2,84.0
48061631,3,79.0
48061631,4,64.0
48061632,0,72.0
48061632,1,29.0
48061632,2,85.0
48061632,3,81.0
48061632,4,64.0
48061633,0,74.0
48061633,1,30.0
48061633,2,86.0
48061633,3,82.0
48061633,4,65.0
48061635,0,84.0
48061635,1,75.0
48061635,2,54.0
48061635,3,62.0
48061635,4,65.0
48061636,0,90.0
48061636,1,83.0
48061636,2,62.0
48061636,3,62.0
48061636,4,71.0
48061637,0,68.0
48061637,1,65.0
48061637,2,80.0
48061637,3,113.0
48061637,4,58.0
48061638,0,66.0
48061638,1,77.0
48061638,2,77.0
48061638,3,
48061638,4,61.0
48061639,0,60.0
48061639,1,81.0
48061639,2,86.0
48061639,3,
48061639,4,64.0
48061641,0,54.0
48061641,1,76.0
48061641,2,76.0
48061641,3,118.0
48061641,4,57.0
48061642,0,86.0
48061642,1,83.0
48061642,2,47.0
48061642,3,88.0
48061642,4,69.0
48061643,0,42.0
48061643,1,38.0
48061643,2,43.0
48061643,3,78.0
48061643,4,21.0
48061645,0,43.0
48061645,1,59.0
48061645,2,55.0
48061645,3,104.0
48061645,4,43.0
48061648,0,83.0
48061648,1,77.0
48061648,2,57.0
48061648,3,70.0
48061648,4,66.0
48061649,0,86.0
48061649,1,79.0
48061649,2,59.0
48061649,3,70.0
48061649,4,68.0
48061650,0,65.0
48061650,1,27.0
48061650,2,74.0
48061650,3,92.0
48061650,4,52.0
48061652,0,65.0
48061652,1,34.0
48061652,2,81.0
48061652,3,82.0
48061652,4,59.0
48061654,0,97.0
48061654,1,92.0
48061654,2,72.0
48061654,3,51.0
48061654,4,79.0
48061655,0,101.0
48061655,1,96.0
48061655,2,75.0
48061655,3,57.0
48061655,4,82.0
48061656,0,101.0
48061656,1,96.0
48061656,2,75.0
48061656,3,57.0
48061656,4,82.0
48061658,0,83.0
48061658,1,81.0
48061658,2,100.0
48061658,3,
48061658,4,75.0
48061659,0,85.0
48061659,1,85.0
48061659,2,102.0
48061659,3,
48061659,4,77.0
48061663,0,60.0
48061663,1,80.0
48061663,2,82.0
48061663,3,118.0
48061663,4,61.0
48061664,0,46.0
48061664,1,67.0
48061664,2,69.0
48061664,3,107.0
48061664,4,49.0
48061665,0,55.0
48061665,1,75.0
48061665,2,77.0
48061665,3,115.0
48061665,4,57.0
48061666,0,57.0
48061666,1,76.0
48061666,2,79.0
48061666,3,117.0
48061666,4,58.0
48061667,0,59.0
48061667,1,78.0
48061667,2,79.0
48061667,3,118.0
48061667,4,59.0
48061668,0,60.0
48061668,1,79.0
48061668,2,81.0
48061668,3,119.0
48061668,4,60.0
48061669,0,37.0
48061669,1,38.0
48061669,2,38.0
48061669,3,80.0
48061669,4,21.0
48061670,0,35.0
48061670,1,36.0
48061670,2,37.0
48061670,3,79.0
48061670,4,19.0
48061671,0,73.0
48061671,1,69.0
48061671,2,85.0
48061671,3,117.0
48061671,4,61.0
48061672,0,78.0
48061672,1,74.0
48061672,2,92.0
48061672,3,
48061672,4,68.0
48061674,0,64.0
48061674,1,34.0
48061674,2,82.0
48061674,3,80.0
48061674,4,61.0
48061762,0,59.0
48061762,1,84.0
48061762,2,89.0
48061762,3,
48061762,4,70.0
48061763,0,59.0
48061763,1,82.0
48061763,2,88.0
48061763,3,
48061763,4,68.0
48061764,0,58.0
48061764,1,83.0
48061764,2,88.0
48061764,3,
48061764,4,68.0
